source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,ped_bridge_mode_label,ped_bridge_value_delta,ped_bridge_population_warning
Current finalist Base case,2028,FY2028,FED,Gross PED,gross_ped_revenue,2551.449078051918,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2027Q3; 2027Q4; 2028Q1; 2028Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AC5; AC7; AC9,raw PED/light-petrol VKT * BEFU26 litres intensity / 100 * BEFU26 PED rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate; population_source=scenario_input_population",forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2027Q3; 2027Q4; 2028Q1; 2028Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,True,current_finalist_forecast,96.16622253941523,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
Current finalist Base case,2028,FY2028,FED,LPG,gross_lpg_revenue,42.8533768621873,$m nominal ex GST,leaf,annual_spine.csv,AC41,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,AC42,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,FED,Gross FED,gross_fed_revenue,2594.3024549141055,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2028,gross_ped_revenue + BEFU26 gross_lpg_revenue + BEFU26 gross_cng_revenue,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,96.1662225394125,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
Current finalist Base case,2028,FY2028,FED,FED refunds,fed_refunds,91.4673022517422,$m nominal ex GST,deduction,annual_spine.csv,AC44,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,FED,Net FED,net_fed_revenue,2502.8351526623633,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2028,gross_fed_revenue - BEFU26 fed_refunds,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,96.16622253941023,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
Current finalist Base case,2028,FY2028,MVR,MR1,mr1_revenue,532.414039464172,$m nominal ex GST,leaf,annual_spine.csv,AC48,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,MVR,MR2,mr2_revenue,31.6618683538461,$m nominal ex GST,leaf,annual_spine.csv,AC49,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,MVR,MR13,coo_revenue,0.0,$m nominal ex GST,deduction,annual_spine.csv,AC50,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,MVR,Gross MVR,gross_mvr_revenue,564.0759078180181,$m nominal ex GST,calculated_rollup,official_annual.csv,AC51,mr1_revenue + mr2_revenue + coo_revenue,source_backed,BEFU26 official formula,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,1.1368683772161603e-13,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,MVR,MVR admin,mvr_admin_revenue,71.8861735118593,$m nominal ex GST,deduction,annual_spine.csv,AC52,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,492.1897343061588,$m nominal ex GST,calculated_rollup,official_annual.csv,AC53,mr1_revenue + mr2_revenue - mvr_admin_revenue,source_backed,BEFU26 official formula,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,-1.7053025658242404e-13,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,MVR,MVR refunds,mvr_refunds,1.93922402957318,$m nominal ex GST,deduction,annual_spine.csv,AC54,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,MVR,MVR net admin/refunds/COO,net_mvr_revenue,490.25051027658566,$m nominal ex GST,calculated_rollup,official_annual.csv,AC55,mvr_revenue_net_admin_coo - mvr_refunds,source_backed,BEFU26 official formula,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,-3.410605131648481e-13,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,TUC,TUC net revenue,tuc_net_revenue,17.5578996928248,$m nominal ex GST,leaf,annual_spine.csv,AC58,nan,source_backed,BEFU26 official fixed component,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,Totals,Total gross revenues,total_gross_revenue,5988.196268933843,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2028,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,source_backed,current_hybrid_formula,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,49.47654451881681,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
Current finalist Base case,2028,FY2028,Totals,Total admin fees,total_admin_fees,109.3355069608846,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2028,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,source_backed,current_hybrid_formula,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,-3.979039320256561e-13,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,Totals,Total revenues net of admin fees,total_revenue_net_admin,5878.860761972959,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2028,total_gross_revenue - total_admin_fees,source_backed,current_hybrid_formula,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,49.476544518822266,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
Current finalist Base case,2028,FY2028,Totals,Total refunds,total_refunds,185.32889097394528,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2028,ruc_refunds + fed_refunds + mvr_refunds,source_backed,current_hybrid_formula,,,,,,,,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,2.8421709430404007e-13,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2028,FY2028,Totals,Total NLTF revenue,total_nltf_net_revenue,5693.531870999015,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2028,total_revenue_net_admin - total_refunds,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,49.47654451881681,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
Current finalist Base case,2028,FY2028,Key volumes,Current finalist Light RUC conventional modelled km,current_light_ruc_conventional_modelled_km,13372.423680284688,million km,audit_only,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q2,sum quarterly current finalist Light RUC conventional model forecast,source_backed,current_finalist_model_conventional_light_ruc_forecast,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,2027Q3; 2027Q4; 2028Q1; 2028Q2,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,current_finalist_forecast,,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2029,FY2029,Key volumes,Light RUC net km,light_ruc_net_km,14131.358557992657,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2028Q3; 2028Q4; 2029Q1; 2029Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AD5; AD7; AD9,raw Light RUC conventional model forecast (preserved exactly under the Base uptake basis),source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,2028Q3; 2028Q4; 2029Q1; 2029Q2,,2028Q3; 2028Q4; 2029Q1; 2029Q2,False,current_finalist_forecast,-44.22249659276713,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2029,FY2029,Key volumes,Heavy RUC net km,heavy_ruc_net_km,4192.720215451303,million km,bridge_input,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2,sum quarterly current finalist Heavy RUC net km,source_backed,current_finalist_model,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2028Q3; 2028Q4; 2029Q1; 2029Q2,,2028Q3; 2028Q4; 2029Q1; 2029Q2,False,current_finalist_forecast,-233.1186701921133,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2029,FY2029,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,2695.8212982561504,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2028Q3; 2028Q4; 2029Q1; 2029Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AD5; AD7; AD9,base pool (conventional / VFM Base conventional share) * VFM Base Light BEV share,source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2028Q3; 2028Q4; 2029Q1; 2029Q2,,2028Q3; 2028Q4; 2029Q1; 2029Q2,False,current_finalist_forecast,136.81647688904832,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2029,FY2029,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,73.7781618539809,million km,bridge_input,annual_spine.csv,AD8,nan,source_backed,BEFU26 official fixed component,,,,,,,,2028Q3; 2028Q4; 2029Q1; 2029Q2,,2028Q3; 2028Q4; 2029Q1; 2029Q2,False,current_finalist_forecast,0.0,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2029,FY2029,Key volumes,PHEV RUC net km,phev_ruc_net_km,1495.51845432587,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2028Q3; 2028Q4; 2029Q1; 2029Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AD5; AD7; AD9,base pool (conventional / VFM Base conventional share) * VFM Base PHEV share,source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2028Q3; 2028Q4; 2029Q1; 2029Q2,,2028Q3; 2028Q4; 2029Q1; 2029Q2,False,current_finalist_forecast,69.79291301097533,current_basecase,basecase,Current planned path,available,,,,
Current finalist Base case,2029,FY2029,Key volumes,PED volume,ped_volume,3005.9994586177745,million litres,bridge_input,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2028Q3; 2028Q4; 2029Q1; 2029Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AD5; AD7; AD9,raw PED/light-petrol VKT * BEFU26 litres intensity / 100,source_backed,raw AR(1) PED VKT/capita + scenario-input population (scenario_input_population) + BEFU26 intensity,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2028Q3; 2028Q4; 2029Q1; 2029Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,2028Q3; 2028Q4; 2029Q1; 2029Q2,,2028Q3; 2028Q4; 2029Q1; 2029Q2,False,current_finalist_forecast,94.53773433512015,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
Current finalist Base case,2029,FY2029,Key volumes,Light petrol VKT,light_petrol_vkt,33986.568464241995,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2028Q3; 2028Q4; 2029Q1; 2029Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AD5; AD7; AD9,raw AR(1) PED VKT per capita * scenario-input population,source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2028Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2028Q3; 2028Q4; 2029Q1; 2029Q2),scenario_input_population,,2028Q3; 2028Q4; 2029Q1; 2029Q2,,2028Q3; 2028Q4; 2029Q1; 2029Q2,False,current_finalist_forecast,1068.866852661482,current_basecase,basecase,Current planned path,available,,Raw model bridge; alpha 0%,0.0,
